latitude,longitude,zpid,City,streetaddress,zipcode,hometype,bathrooms,bedrooms,livingarea,yearbuilt,lotsize,listingstatus,pricevalue,pricepersquirefoot,zestimate,rentzestimate
37.32817,-121.90498,69300514,San Jose,885 Frederick Cmns,95126,condo,3.0,4.0,1581.0,2005.0,,forSale,968888,613.0,,
37.36267,-121.84513,19724872,San Jose,146 Damsen Dr,95116,condo,2.0,2.0,974.0,1988.0,,forSale,498888,512.0,500100.0,2846.0
37.416492,-121.96435,460175320,San Jose,426 Shorewood Ln #426,95134,manufactured,2.0,4.0,1538.0,2004.0,,forSale,289000,188.0,283100.0,
37.31008,-121.784134,300477099,San Jose,3630 San Felipe Rd,95135,singleFamily,2.0,2.0,1822.0,1920.0,0.4,forSale,1999000,1097.0,1950000.0,3714.0
37.324165,-121.896774,2055065914,San Jose,410 Josefa St #2,95126,condo,1.0,2.0,749.0,2024.0,,forSale,598000,798.0,595800.0,2496.0
37.396233,-121.905266,2098237583,San Jose,2151 Oakland Rd Spc 466,95131,manufactured,2.0,2.0,1440.0,,,forSale,280000,194.0,,3603.0
37.307407,-121.83105,19741220,San Jose,1079 Drexel Way,95121,singleFamily,2.0,3.0,1452.0,1967.0,6360.0,forSale,1348000,928.0,1322200.0,4507.0
37.36315,-121.91462,69301718,San Jose,1550 Technology Dr Unit 2025,95110,condo,2.0,2.0,1264.0,2005.0,,forSale,774888,613.0,771300.0,3302.0
37.371788,-121.880714,124743365,San Jose,1053 Eagle Way,95131,townhome,4.0,4.0,1851.0,2014.0,707.0,forSale,1298000,701.0,1286600.0,4364.0
37.350643,-121.85244,455588902,Sanjose,30 S 22nd St #6,95116,townhome,3.0,2.0,1400.0,2024.0,,forSale,799000,571.0,797400.0,3595.0
37.26177,-121.9168,153351188,San Jose,1800 Donna Ln,95124,multiFamily,4.0,8.0,3150.0,1961.0,6630.0,forSale,1399000,444.0,1410900.0,2930.0
37.379875,-121.89721,124744017,San Jose,1057 Foxglove Pl Unit 202,95131,condo,3.0,3.0,1850.0,2014.0,,forSale,999000,540.0,996100.0,4665.0
37.28968,-121.833244,19736054,San Jose,3128 Shofner Pl,95111,townhome,2.0,4.0,1322.0,1982.0,,forSale,715000,541.0,704200.0,4157.0
37.37171,-121.860245,300480632,San Jose,621 Blackbury Ln,95133,townhome,3.0,3.0,1640.0,2018.0,,forSale,995000,607.0,,
37.259895,-121.90335,19698198,San Jose,1619 Hallbrook Dr,95124,singleFamily,2.0,4.0,1628.0,1961.0,6200.0,forSale,1899999,1167.0,1877800.0,4733.0
37.24068,-121.865036,19831968,San Jose,2004 La Terrace Cir,95123,condo,1.0,1.0,650.0,1985.0,2616.0,forSale,499000,768.0,,
37.411198,-121.86034,19768740,San Jose,1912 Vinedale Sq,95132,townhome,2.0,2.0,1160.0,1972.0,1480.0,forSale,849950,733.0,840400.0,3243.0
37.252876,-121.79325,455783054,San Jose,200 Ford Rd Space 227,95138,manufactured,2.0,3.0,1344.0,1997.0,,forSale,349000,260.0,348800.0,
37.246834,-121.8667,153524695,San Jose,5770 Winfield Blvd Space 88,95123,manufactured,2.0,3.0,1560.0,1998.0,,forSale,479000,307.0,475600.0,3705.0
37.34858,-121.88337,19569188,San Jose,401 N 13th St,95112,singleFamily,2.0,3.0,2103.0,1912.0,6656.0,forSale,1748000,831.0,1701300.0,3859.0
37.329224,-121.89739,19574530,San Jose,411 Park Ave Unit 106,95110,condo,2.0,2.0,1048.0,1987.0,,forSale,699000,667.0,689100.0,2986.0
37.311386,-121.91177,19579197,San Jose,1321 Fruitdale Ave,95126,condo,3.0,3.0,1291.0,1980.0,,forSale,929000,720.0,915300.0,3361.0
37.32165,-121.87568,69303442,San Jose,1060 S 3rd St APT 153,95112,condo,2.0,2.0,1100.0,2005.0,,forSale,618000,562.0,611300.0,3101.0
37.222347,-121.78261,19839996,San Jose,323 Burning Tree Dr,95119,singleFamily,3.0,4.0,1727.0,1969.0,6000.0,forSale,1599000,926.0,1575700.0,4716.0
37.372276,-121.892105,459641366,San Jose,1358 Oakland Rd Space 59,95112,manufactured,2.0,3.0,1410.0,2026.0,,forSale,449000,318.0,447300.0,
37.320164,-121.842,19717395,San Jose,1087 Summerain Ct,95122,townhome,3.0,2.0,1094.0,1993.0,578.0,forSale,650000,594.0,,3259.0
37.28338,-121.85476,243211696,San Jose,298 Adeline Pl Unit 6,95136,townhome,3.0,3.0,1813.0,2017.0,,forSale,1169800,645.0,1161300.0,4372.0
37.37245,-121.847855,459114904,San Jose,445 N Capitol Ave #430,95133,manufactured,2.0,3.0,1508.0,2025.0,,forSale,409900,272.0,407900.0,
37.331337,-121.846,153399339,San Jose,1424 Carnelian Dr,95122,multiFamily,4.0,8.0,3214.0,1962.0,6098.4,forSale,1450000,451.0,1407800.0,2613.0
37.243732,-121.82976,300481342,San Jose,5925 Charlotte Dr Unit 221,95123,condo,2.0,3.0,1505.0,2019.0,1306.0,preForeclosure,874304,581.0,,4203.0
37.31983,-121.91151,63065347,San Jose,1310 Saddle Rack St APT 352,95126,condo,2.0,3.0,1407.0,2004.0,1306.8,forSale,798888,568.0,791700.0,3721.0
37.29553,-121.88176,19686769,San Jose,2114 Ardis Dr,95125,singleFamily,4.0,4.0,3186.0,2026.0,10872.0,forSale,3495000,1097.0,,
37.240307,-121.8685,19831666,San Jose,1104 La Terrace Cir,95123,condo,2.0,2.0,1138.0,1985.0,0.3828512396694215,forSale,698888,614.0,690000.0,3366.0
37.288414,-121.76153,19799731,San Jose,2096 Mataro Way,95135,condo,2.0,3.0,1746.0,1998.0,2089.0,forSale,925000,530.0,925000.0,4001.0
37.318466,-121.80707,457293645,San Jose,2629 Whispering Hills Dr,95148,manufactured,3.0,3.0,1633.0,2025.0,,forSale,599000,367.0,598000.0,
37.339993,-121.91624,19574964,San Jose,860 Asbury St,95126,singleFamily,4.0,4.0,3071.0,2026.0,10000.0,forSale,3295000,1073.0,,
37.296272,-121.923645,19591813,San Jose,1806 Braddock Ct,95125,condo,1.0,1.0,688.0,1981.0,,forSale,589000,856.0,576500.0,2549.0
37.344585,-121.92301,153221434,San Jose,931 Vermont St,95126,multiFamily,4.0,8.0,4758.0,1962.0,5400.0,forSale,1900000,399.0,1835400.0,3085.0
37.252922,-121.82618,19826607,San Jose,5537 Judith St APT 1,95123,condo,1.0,2.0,810.0,1970.0,,forSale,498000,615.0,491600.0,2733.0
37.379513,-121.83847,19777964,San Jose,538 N White Rd,95127,singleFamily,4.0,5.0,2369.0,1947.0,0.2,forSale,1100000,464.0,,5366.0
37.327545,-121.86932,54771504,San Jose,516 Martha St Unit 101,95112,condo,1.0,1.0,368.0,1999.0,,forSale,370000,1005.0,365200.0,1740.0
37.267708,-121.797195,19809645,San Jose,515 Fontanelle Ct,95111,singleFamily,3.0,4.0,2000.0,1980.0,6000.0,forSale,1650000,825.0,1622800.0,4712.0
37.335564,-121.83333,19726133,San Jose,1864 Loyola Dr,95122,singleFamily,1.0,3.0,960.0,1959.0,5150.0,forSale,999000,1041.0,988200.0,3523.0
37.320713,-121.94733,69302243,San Jose,356 Santana Row APT 319,95128,condo,4.0,3.0,2368.0,2002.0,,forSale,2200000,929.0,2161600.0,6922.0
37.29127,-121.83194,19736112,San Jose,540 Groth Pl,95111,condo,3.0,4.0,1392.0,1982.0,,forSale,799999,575.0,784800.0,3629.0
37.281616,-121.85465,61322998,San Jose,303 Mullinix Way,95136,condo,3.0,3.0,2099.0,2002.0,,forSale,1249000,595.0,1230400.0,4451.0
37.281025,-121.86072,19700799,San Jose,3241 Heather Ridge Ct,95136,condo,2.0,3.0,1434.0,1989.0,,forSale,848000,591.0,840500.0,3834.0
37.33532,-121.91013,69302214,San Jose,808 Lenzen Ave Unit 106,95126,condo,3.0,2.0,1122.0,2005.0,827.64,forSale,695000,619.0,690000.0,3288.0
37.232716,-121.849335,153528019,San Jose,6216 Glendora Ct,95123,singleFamily,4.0,4.0,3097.0,2025.0,10367.0,forSale,2950000,953.0,2888200.0,6613.0
37.31937,-121.83684,19716258,San Jose,2252 Denair Ave,95122,singleFamily,4.0,6.0,2028.0,1978.0,5000.0,forSale,1498888,739.0,1465800.0,5003.0
37.41722,-121.94221,2105257440,San Jose,595 Hermitage Dr #595,95134,manufactured,2.0,2.0,728.0,2011.0,,forSale,258888,356.0,253600.0,3016.0
37.29813,-121.88329,19686552,San Jose,1973 Bird Ave,95125,singleFamily,4.0,6.0,2182.0,1952.0,7375.0,forSale,1990000,912.0,1931700.0,3619.0
37.356297,-121.86177,19717789,San Jose,264 N 34th St,95116,singleFamily,4.0,8.0,2276.0,1930.0,7350.0,forSale,1550000,681.0,1511300.0,3104.0
37.395176,-121.90529,153222792,San Jose,2151 Oakland Rd Spc 412,95131,manufactured,2.0,3.0,1598.0,1996.0,,forSale,369900,231.0,367500.0,3881.0
37.25525,-121.842415,19709340,San Jose,428 Colony Cove Dr,95123,condo,2.0,3.0,1260.0,1984.0,,forSale,849000,674.0,,
37.322353,-121.90302,89473581,San Jose,846 Font Ter,95126,condo,3.0,3.0,1621.0,2007.0,,forSale,1099000,678.0,1078100.0,4008.0
37.253246,-121.82258,19826263,San Jose,5512 Spinnaker Dr APT 4,95123,condo,1.0,2.0,798.0,1970.0,,forSale,459000,575.0,453600.0,2719.0
37.353706,-121.89935,2068401722,San Jose,333 & 335 N 4th St,95112,multiFamily,2.0,3.0,941.0,1898.0,1920.0,forSale,888000,944.0,874400.0,3454.0
37.298347,-121.84049,243210961,San Jose,2855 Senter Rd Spc 30,95111,manufactured,2.0,2.0,880.0,1994.0,,forSale,265000,301.0,265300.0,2838.0
37.317352,-121.96863,153280710,San Jose,551 Northlake Dr,95117,multiFamily,4.0,8.0,2992.0,1960.0,6535.0,forSale,1888000,631.0,1840700.0,3081.0
37.32165,-121.87568,69303465,San Jose,1060 S 3rd St APT 202,95112,condo,1.0,1.0,667.0,2005.0,,forSale,398000,597.0,392600.0,2297.0
37.24337,-121.86851,19832133,San Jose,5964 Bridgeport Lake Way,95123,condo,2.0,2.0,1002.0,1988.0,1022.0,forSale,779000,777.0,770600.0,3168.0
37.24741,-121.84731,153514176,San Jose,5746 Cahalan Ave,95123,multiFamily,4.0,4.0,2100.0,1967.0,6393.0,forSale,1888888,899.0,1842800.0,3343.0
37.25886,-121.80115,449856268,San Jose,5450 Monterey Rd #164,95111,manufactured,3.0,3.0,1800.0,2025.0,,forSale,499000,277.0,494900.0,
37.271294,-121.80987,19816816,San Jose,621 Via Primavera Ct,95111,singleFamily,2.0,2.0,1332.0,1986.0,2571.0,forSale,949000,712.0,931600.0,3532.0
37.34357,-121.79289,19789130,San Jose,3455 Cuesta Dr,95148,singleFamily,3.0,4.0,1973.0,1968.0,6000.0,forSale,1475000,748.0,1475700.0,4714.0
37.250057,-121.79778,243210983,San Jose,428 Whistler Pl,95123,townhome,3.0,3.0,1822.0,2017.0,,forSale,1050000,576.0,1039600.0,4393.0
37.31521,-121.939415,79841851,San Jose,670 Teatree Ct,95128,condo,2.0,2.0,922.0,1988.0,,forSale,619880,672.0,613500.0,3152.0
37.289455,-121.83369,19735939,San Jose,3137 Shofner Pl,95111,condo,1.0,2.0,762.0,1982.0,840.0,forSale,559000,734.0,550700.0,3004.0
37.416126,-121.8683,19485554,San Jose,2144 Ashwood Ln,95132,singleFamily,2.0,3.0,1300.0,1964.0,6099.0,forSale,1600000,1231.0,1579300.0,4096.0
37.366936,-121.86423,250563526,San Jose,1927 Dobbin Dr,95133,townhome,3.0,3.0,1941.0,2017.0,,forSale,1188000,612.0,1180100.0,4432.0
37.24702,-121.85344,19830874,San Jose,792 Warring Dr APT 3,95123,condo,1.0,2.0,903.0,1970.0,,forSale,533000,590.0,524900.0,2817.0
37.367886,-121.84228,19722061,San Jose,247 N Capitol Ave Unit 245,95127,condo,2.0,2.0,955.0,1977.0,955.0,forSale,525000,550.0,518900.0,3084.0
37.30908,-121.75699,54772353,San Jose,3530 Jasmine Cir,95135,townhome,2.0,2.0,1037.0,2000.0,1172.0,forSale,898000,866.0,890200.0,3303.0
37.275898,-121.886635,19696472,San Jose,3012 Vistamont Dr,95118,singleFamily,3.0,5.0,2740.0,2026.0,6401.0,forSale,3200000,1168.0,3107000.0,6307.0
37.37279,-121.87874,243211086,San Jose,1038 Giacomo Ln,95131,townhome,4.0,4.0,2106.0,2016.0,1742.4,forSale,990000,470.0,995500.0,4717.0
37.242027,-121.86854,19831772,San Jose,3400 La Terrace Cir,95123,condo,1.0,2.0,904.0,1985.0,3676.0,forSale,650000,719.0,642700.0,3075.0
37.266632,-121.93114,439818669,San Jose,3076 Union Ave,95124,singleFamily,2.0,4.0,1433.0,1957.0,5663.0,forSale,1500000,1047.0,1478400.0,4851.0
37.26258,-121.81891,249682084,San Jose,5030 Brook Valley Loop,95136,singleFamily,3.0,3.0,1992.0,2018.0,3049.2,forSale,1699999,853.0,1662500.0,4653.0
37.359215,-121.887665,19567333,San Jose,726 Vestal St,95112,singleFamily,3.0,5.0,1711.0,1910.0,5005.0,forSale,1448000,846.0,1411500.0,4268.0
37.37468,-121.85018,19573067,San Jose,2547 Easton Ln APT 18,95133,condo,2.0,2.0,975.0,1981.0,1306.8,forSale,585000,600.0,576300.0,2810.0
37.261314,-121.91711,153351174,San Jose,1799 Bradford Way,95124,multiFamily,4.0,8.0,3328.0,1961.0,6900.0,forSale,1749000,526.0,1718400.0,2884.0
37.29384,-121.879745,442462974,San Jose,2206 Almaden Rd #B,95125,condo,2.0,2.0,1163.0,1979.0,,forSale,699950,602.0,697300.0,3224.0
37.255875,-121.82808,19827174,San Jose,305 Tradewinds Dr APT 5,95123,condo,2.0,2.0,992.0,1970.0,,forSale,520000,524.0,,
37.337597,-121.92884,374909433,San Jose,"Blossom at Park Unit 2 Plan, Blossom at Park",95126,townhome,3.0,4.0,1532.0,2026.0,,forSale,1298000,847.0,,4494.0
37.314976,-121.90743,19579226,San Jose,744 Northrup St APT 542,95126,condo,1.0,1.0,717.0,1991.0,3076.0,forSale,552000,770.0,542200.0,2148.0
37.359715,-121.83856,19724701,San Jose,42 Muirfield Ct,95116,townhome,2.0,2.0,1054.0,1982.0,,forSale,649888,617.0,642900.0,2801.0
37.31102,-121.88102,19684827,San Jose,373 Shadow Run Dr,95110,condo,1.0,1.0,621.0,1986.0,,forSale,462000,744.0,455000.0,2113.0
37.3449,-121.86957,79843122,San Jose,18 S 21st St APT 100,95116,townhome,3.0,2.0,1706.0,2006.0,,forSale,899000,527.0,887000.0,3481.0
37.240643,-121.894455,19754982,San Jose,5608 Harvard Dr,95118,singleFamily,3.0,5.0,2740.0,2026.0,6300.0,forSale,3050000,1113.0,2967500.0,6190.0
37.347725,-121.918564,153221343,San Jose,1012 Chestnut St,95110,multiFamily,4.0,4.0,1672.0,1952.0,5087.0,forSale,1425000,852.0,1384700.0,3682.0
37.252544,-121.82429,19826386,San Jose,5577 Spinnaker Dr APT 4,95123,condo,1.0,1.0,798.0,1970.0,,forSale,450000,564.0,446500.0,2470.0
37.357845,-121.88944,19567147,San Jose,818 N 13th St,95112,singleFamily,1.0,3.0,1316.0,1910.0,5375.304,forSale,1099999,836.0,1249100.0,3704.0
37.285477,-121.88681,19687459,San Jose,1148 Husted Ave,95125,singleFamily,6.0,5.0,4176.0,2026.0,9675.0,forSale,4450000,1066.0,,
37.38111,-121.88547,19561156,San Jose,1309 Fairway Entrance Dr,95131,condo,2.0,2.0,988.0,1987.0,,forSale,749000,758.0,,
37.299576,-121.77772,458042061,San Jose,2561 Yerba Bank Ct #0,95121,condo,2.0,3.0,1216.0,1988.0,435.6,forSale,1030000,847.0,,3729.0
37.353455,-121.84585,19718682,San Jose,2071 Sunset View Pl,95116,singleFamily,3.0,4.0,1577.0,1982.0,4200.0,forSale,1188000,753.0,1175100.0,4099.0
37.254005,-121.81187,2060763788,San Jose,195 Blossom Hill Rd Lot 290,95123,manufactured,1.0,2.0,756.0,1969.0,,forSale,165000,218.0,,3749.0
37.372368,-121.88056,122196186,San Jose,1538 Neleigh Pl,95131,singleFamily,3.0,3.0,1693.0,2014.0,1700.0,forSale,1399980,827.0,1384200.0,4314.0
37.259064,-121.91814,19675518,San Jose,1815 Andrews Ave,95124,singleFamily,3.0,5.0,2740.0,2026.0,6200.0,forSale,3100000,1131.0,2951300.0,6846.0
37.323547,-121.87975,458260896,San Jose,623 & 625 S 2nd St,95112,multiFamily,4.0,10.0,3360.0,1906.0,4318.0,forSale,1390000,414.0,,2219.0
37.36564,-121.82035,251006540,San Jose,3391 E Hills Dr,95127,singleFamily,5.0,6.0,2736.0,2018.0,7488.0,forSale,1450000,530.0,1428700.0,5384.0
37.289623,-121.76205,19799645,San Jose,2010 Carignan Way,95135,townhome,2.0,2.0,1629.0,1998.0,2217.0,forSale,839999,516.0,836500.0,3339.0
37.37171,-121.860245,243211783,San Jose,1863 Dobbin Dr,95133,condo,3.0,3.0,1667.0,2016.0,,forSale,1100000,660.0,1101400.0,4133.0
37.24476,-121.79788,166730111,San Jose,5965 Woodspring Loop,95123,townhome,4.0,4.0,2205.0,2017.0,1732.0,forSale,1299999,590.0,1287500.0,4584.0
37.336597,-121.888214,82948166,San Jose,25 S 3rd St Unit 118,95113,condo,3.0,3.0,2078.0,2007.0,0.0,forSale,1050000,505.0,,5675.0
37.321426,-121.92872,19585201,San Jose,407 Raymond Ave,95128,multiFamily,2.0,4.0,2080.0,1980.0,4000.0,forSale,1445000,695.0,1412500.0,4016.0
37.354008,-121.84152,19718805,San Jose,2138 E San Antonio St,95116,singleFamily,2.0,4.0,1500.0,1945.0,0.2892561983471074,forSale,1400000,933.0,1372700.0,4607.0
37.28468,-121.82796,300481871,San Jose,5450 Monterey Hwy Spc 182,95111,manufactured,2.0,3.0,1512.0,2012.0,,forSale,399000,264.0,396000.0,3827.0
37.26176,-121.817116,153511606,San Jose,510 Saddle Brook Dr Space 315,95136,manufactured,2.0,3.0,1525.0,2023.0,,forSale,519900,341.0,,3673.0
37.240673,-121.86707,19832035,San Jose,1411 La Terrace Cir,95123,condo,1.0,2.0,904.0,1985.0,3611.0,forSale,660000,730.0,654300.0,3075.0
37.341087,-121.89368,89475112,San Jose,1 E Julian St Unit 113,95112,condo,1.0,1.0,547.0,2008.0,0.0,forSale,460000,841.0,,
37.284824,-121.74932,19798474,San Jose,8076 Winery Ct,95135,condo,2.0,2.0,1497.0,1978.0,,forSale,652000,436.0,647500.0,3450.0
37.379353,-121.88183,447660705,San Jose,1503 Love Ct,95124,singleFamily,3.0,4.0,2344.0,2025.0,4033.0,forSale,1849998,789.0,1836700.0,5917.0
37.308853,-121.886826,19684524,San Jose,1427 Alma Loop,95125,condo,2.0,2.0,1054.0,1984.0,,forSale,599000,568.0,592500.0,3138.0
37.258625,-121.79649,19809524,San Jose,5475 Century Park Way,95111,singleFamily,2.0,4.0,1844.0,1977.0,6000.0,forSale,1549000,840.0,1527800.0,4600.0
37.337833,-121.82664,19727075,San Jose,1729 Adrian Way,95122,singleFamily,3.0,4.0,1436.0,1967.0,5768.0,forSale,1325000,923.0,1302800.0,4275.0
37.24174,-121.7864,460016865,San Jose,"Plan 7 Plan, Lotus at UrbanOak",95123,condo,3.0,4.0,1915.0,2026.0,,forSale,1299900,679.0,,5026.0
37.296017,-121.92318,19591826,San Jose,1776 Braddock Ct,95125,condo,2.0,2.0,1020.0,1981.0,,forSale,799950,784.0,788900.0,3236.0
37.346714,-121.88936,19568862,San Jose,436 N 7th St,95112,singleFamily,2.0,3.0,1064.0,1901.0,4110.0,forSale,1179999,1109.0,1151400.0,3802.0
37.283504,-121.85647,63065897,San Jose,363 Casselino Dr,95136,townhome,3.0,3.0,1750.0,2003.0,1298.0,forSale,1175000,671.0,1160800.0,4057.0
37.312866,-121.841774,19716809,San Jose,2315 Warfield Way Unit B,95122,townhome,1.0,2.0,885.0,1979.0,,forSale,638000,721.0,635000.0,2924.0
37.246613,-121.806206,19829494,San Jose,5693 Makati Cir APT D,95123,condo,1.0,1.0,552.0,1984.0,522.0,forSale,459000,832.0,452900.0,2366.0
37.402565,-121.88489,19563396,San Jose,2501 Jubilee Ln,95131,condo,2.0,2.0,966.0,1990.0,,forSale,770000,797.0,759100.0,3148.0
37.41651,-121.96102,2096653923,San Jose,418 Pinefield Rd #418,95134,manufactured,2.0,4.0,1440.0,1973.0,,forSale,345800,240.0,340100.0,4177.0
37.390446,-121.890724,79844314,San Jose,1287 Marcello Dr,95131,condo,2.0,1.0,1415.0,2006.0,1498.464,forSale,738000,522.0,736600.0,3534.0
37.302723,-121.81326,339009078,San Jose,1520 E Capitol Expy Spc 54,95121,manufactured,2.0,3.0,1408.0,2015.0,,forSale,530000,376.0,529100.0,3754.0
37.36194,-121.839836,69300752,San Jose,130 Monte Verano Ct,95116,condo,1.0,1.0,597.0,1988.0,,forSale,386000,647.0,382400.0,2136.0
37.274757,-121.84237,19706467,San Jose,130 Baroni Ave APT 48,95136,townhome,3.0,2.0,1431.0,1981.0,941.0,forSale,845000,590.0,840300.0,3652.0
37.243732,-121.82976,300480919,San Jose,5951 Sunstone Dr #208,95123,condo,2.0,2.0,1229.0,2019.0,975.0,forSale,749000,609.0,746400.0,3709.0
37.377563,-121.880135,19560271,San Jose,1291 Royal Crest Dr,95131,singleFamily,3.0,4.0,1757.0,1985.0,3740.0,forSale,1739888,990.0,1722400.0,4412.0
37.37275,-121.89137,2060762980,San Jose,1358 Oakland Rd Space 120,95112,manufactured,2.0,3.0,1300.0,2001.0,,forSale,369900,285.0,359300.0,3497.0
37.26502,-121.92069,19676120,San Jose,3254 Kimber Ct APT 115,95124,condo,1.0,2.0,886.0,1977.0,838.0,forSale,688000,777.0,677200.0,2803.0
37.30193,-121.83948,19738794,San Jose,2701 Lone Bluff Way #18,95111,townhome,2.0,2.0,867.0,1983.0,,forSale,565000,652.0,558200.0,3125.0
37.37171,-121.860245,325805933,San Jose,2580 Gimelli Way,95133,townhome,3.0,3.0,1370.0,2019.0,,forSale,1078000,787.0,1072400.0,3973.0
37.393078,-121.86619,122249484,San Jose,2415 Stearman Ct Unit 7,95132,townhome,3.0,3.0,1605.0,2013.0,0.0,forSale,1100000,685.0,1125300.0,4462.0
37.313038,-121.87965,19683576,San Jose,1365 Vine St,95110,multiFamily,4.0,6.0,1826.0,1900.0,5480.0,forSale,1500000,821.0,1453000.0,3244.0
37.243732,-121.82976,243210768,San Jose,308 Flinder Pl,95123,condo,3.0,3.0,1356.0,2017.0,,forSale,938888,692.0,928400.0,4138.0
37.28415,-121.7411,19800514,San Jose,8718 McCarty Ranch Dr,95135,condo,3.0,2.0,2043.0,1993.0,,forSale,1399999,685.0,1368900.0,4199.0
37.365036,-121.84644,2096093153,San Jose,236 Montclair Ave,95116,multiFamily,3.0,7.0,2538.0,1960.0,7200.0,forSale,1420000,559.0,1396400.0,2573.0
37.25951,-121.887215,19759701,San Jose,1351 Shawn Dr Unit 2,95118,condo,1.0,2.0,903.0,1970.0,,forSale,575000,637.0,,
37.289337,-121.84214,19736934,San Jose,200 Southside Dr,95111,singleFamily,24.0,30.0,12420.0,1915.0,10700.0,forSale,1500000,121.0,,2369.0
37.257366,-121.84278,19709444,San Jose,5404 Colony Park Cir,95123,condo,2.0,3.0,1260.0,1984.0,,forSale,869888,690.0,860900.0,3621.0
37.294804,-121.87868,153379830,San Jose,2150 Almaden Rd Space 147,95125,manufactured,2.0,3.0,978.0,2025.0,,forSale,349900,358.0,349000.0,3213.0
37.241745,-121.86548,19831926,San Jose,2336 La Terrace Cir,95123,condo,2.0,2.0,1138.0,1985.0,0.41190000000000004,forSale,730000,641.0,722700.0,3406.0
37.259937,-121.80027,460299183,San Jose,5450 Monterey Rd #143,95111,manufactured,2.0,3.0,1536.0,1976.0,,forSale,275000,179.0,,
37.31778,-121.95382,2053077616,San Jose,"Plan 8 Plan, Avenue at Central",95117,condo,3.0,3.0,2179.0,2026.0,,forSale,1567990,720.0,,5797.0
37.360218,-121.89337,19559431,San Jose,521 Santa Ana Ave,95112,singleFamily,1.0,2.0,866.0,1925.0,4206.0,forSale,790000,912.0,776800.0,3256.0
37.24424,-121.85972,153525280,San Jose,896 Villa Teresa Way,95123,manufactured,3.0,3.0,1800.0,2025.0,,forSale,699000,388.0,,3397.0
37.403133,-121.88447,19563279,San Jose,2559 Alveswood Cir,95131,condo,2.0,2.0,1040.0,1989.0,,forSale,800000,769.0,,
37.33556,-121.90852,19574688,San Jose,417 Stockton Ave,95126,singleFamily,3.0,4.0,1600.0,1886.0,0.2502295684113866,forSale,1500000,938.0,1466800.0,4808.0
37.27787,-121.846375,2138357464,San Jose,3637 Snell Ave Spc 89,95136,manufactured,2.0,3.0,1750.0,2007.0,,forSale,468000,267.0,464700.0,3885.0
37.29564,-121.7536,19799068,San Jose,5106 Cribari Pl,95135,condo,2.0,2.0,1223.0,1969.0,,forSale,499888,409.0,491900.0,3038.0
37.24934,-121.85443,19830408,San Jose,5630 Allen Ave APT 4,95123,condo,1.0,2.0,798.0,1970.0,,forSale,499950,627.0,495500.0,2763.0
37.31926,-121.84218,19717336,San Jose,1050 Summermist Ct,95122,condo,1.0,1.0,746.0,1985.0,,forSale,425000,570.0,419500.0,2430.0
37.33452,-121.88745,89474264,San Jose,88 E San Fernando St Unit 1203,95113,condo,3.0,2.0,1347.0,2008.0,,forSale,795888,591.0,776400.0,4016.0
37.251434,-121.91395,460379373,San Jose,"Build on Your Lot - Land Sold Separately - SC Plan, Santa Clara County",95125,singleFamily,3.0,5.0,2740.0,2026.0,,forSale,1400000,511.0,1378600.0,7072.0
37.291862,-121.86601,2129949930,San Jose,532A Millpond Dr #532 A,95125,manufactured,2.0,2.0,1440.0,1991.0,,forSale,289888,201.0,285600.0,3349.0
37.284916,-121.85481,334416581,San Jose,3027 Manuel St #4,95136,condo,2.0,3.0,1248.0,2020.0,,forSale,918888,736.0,912800.0,4010.0
37.334995,-121.89559,82953442,San Jose,38 N Almaden Blvd Unit 1220,95110,condo,2.0,2.0,1296.0,2008.0,21203.0,forSale,1148000,886.0,1096200.0,4245.0
37.32266,-121.92909,153255090,San Jose,330 Arleta Ave,95128,multiFamily,,,1300.0,1948.0,3951.0,forSale,1280000,985.0,1248000.0,3192.0
37.28924,-121.902885,19692731,San Jose,1430 Callecita St,95125,singleFamily,5.0,5.0,3811.0,2026.0,9153.0,forSale,4495000,1179.0,,
37.241665,-121.76416,19811693,San Jose,1102 Niguel Ln,95138,condo,2.0,1.0,1019.0,1999.0,,forSale,598000,587.0,596200.0,3026.0
37.28468,-121.82796,153510266,San Jose,5450 Monterey Hwy Space 62,95111,manufactured,2.0,2.0,1536.0,1976.0,,forSale,345000,225.0,343900.0,3739.0
37.30295,-121.96561,153276261,San Jose,3691 Cape Cod Ct,95117,multiFamily,5.0,9.0,3584.0,1964.0,7260.0,forSale,2048000,571.0,2001100.0,2373.0
37.312237,-121.88079,19685042,San Jose,1376 Palm St,95110,condo,1.0,1.0,688.0,1988.0,,forSale,450000,654.0,442000.0,2225.0
37.331043,-121.93966,19583552,San Jose,2175 Laurelei Ave,95128,singleFamily,3.0,4.0,1856.0,1951.0,6274.0,forSale,1999950,1078.0,1957100.0,6086.0
37.349545,-121.87553,448917472,San Jose,915 E Julian St,95112,singleFamily,,0.0,1000.0,1950.0,4356.0,forSale,665000,665.0,675100.0,3699.0
37.34281,-121.89444,19570243,San Jose,415 N 2nd St Unit 344,95112,condo,3.0,3.0,1887.0,1994.0,0.0,forSale,949000,503.0,,
37.29042,-121.73942,19800211,San Jose,7704 Galloway Dr,95135,condo,2.0,2.0,1490.0,1989.0,7372.0,forSale,715000,480.0,716000.0,3501.0
